altitude,count
96100,998526
96200,998529
96300,998523
96400,998516
96500,998518
96600,998511
96700,998511
96800,998513
96900,998515
97000,998505
97100,998505
97200,998506
97300,998506
97400,998506
97500,998507
97600,998510
97700,998512
97800,998512
97900,998516
98000,998510
98100,998511
98200,998512
98300,998513
98400,998516
98500,998518
98600,998518
98700,998519
98800,998520
98900,998522
99000,998504
99100,998506
99200,998508
99300,998512
99400,998512
99500,998513
99600,998515
99700,998520
99800,998523
99900,998525
100000,998528
100100,998521
100200,998523
100300,998527
100400,998529
100500,998530
100600,998535
100700,998528
100800,998529
100900,998522
101000,998524
101100,998526
101200,998516
101300,998518
101400,998510
101500,998512
101600,998513
101700,998515
101800,998507
101900,998507
102000,998509
102100,998509
102200,998509
102300,998510
102400,998512
102500,998515
102600,998505
102700,998507
102800,998508
102900,998510
103000,998510
103100,998510
103200,998511
103300,998502
103400,998503
103500,998493
103600,998493
103700,998494
103800,998494
103900,998494
104000,998498
104100,998478
104200,998478
104300,998479
104400,998479
104500,998479
104600,998479
104700,998480
104800,998481
104900,998483
105000,998483
105100,998483
105200,998484
105300,998475
105400,998476
105500,998476
105600,998476
105700,998476
105800,998476
105900,998476
106000,998476
106100,998476
106200,998476
106300,998476
106400,998477
106500,998477
106600,998478
106700,998478
106800,998479
106900,998480
107000,998481
107100,998481
107200,998481
107300,998481
107400,998481
107500,998481
107600,998481
107700,998481
107800,998481
107900,998481
108000,998481
108100,998483
108200,998483
108300,998483
108400,998483
108500,998483
108600,998483
108700,998483
108800,998484
108900,998474
109000,998474
109100,998475
109200,998475
109300,998475
109400,998475
109500,998475
109600,998477
109700,998477
109800,998477
109900,998477
110000,998477
110100,998477
110200,998477
110300,998478
110400,998478
110500,998478
110600,998478
110700,998478
110800,998478
110900,998478
111000,998479
111100,998479
111200,998479
111300,998479
111400,998479
111500,998479
111600,998480
111700,998480
111800,998480
111900,998480
112000,998480
112100,998480
112200,998481
112300,998481
112400,998481
112500,998481
112600,998482
112700,998482
112800,998482
112900,998482
113000,998482
113100,998482
113200,998483
113300,998473
113400,998473
113500,998473
113600,998473
113700,998473
113800,998473
113900,998473
114000,998473
114100,998473
114200,998473
114300,998473
114400,998473
114500,998473
114600,998473
114700,998473
114800,998473
114900,998473
115000,998473
115100,998473
115200,998473
115300,998473
115400,998473
115500,998473
115600,998473
115700,998473
115800,998473
115900,998473
116000,998473
116100,998473
116200,998473
116300,998473
116400,998473
116500,998473
116600,998473
116700,998473
116800,998473
116900,998473
117000,998473
117100,998473
117200,998473
117300,998473
117400,998473
117500,998473
117600,998473
117700,998473
117800,998473
117900,998473
118000,998473
118100,998473
118200,998473
118300,998473
118400,998473
118500,998473
118600,998473
118700,998473
118800,998473
118900,998473
119000,998473
119100,998473
119200,998473
119300,998473
119400,998473
119500,998473
119600,998473
119700,998473
119800,998473
119900,998473
120000,998473
120100,998473
120200,998473
120300,998473
120400,998473
120500,998473
120600,998473
120700,998473
120800,998473
120900,998473
121000,998473
121100,998473
121200,998473
121300,998473
121400,998473
121500,998473
121600,998473
121700,998473
121800,998473
121900,998473
122000,998473
122100,998473
122200,998473
122300,998473
122400,998473
122500,998473
122600,998473
122700,998473
122800,998473
122900,998473
123000,998473
123100,998473
123200,998473
123300,998473
123400,998473
123500,998473
123600,998473
123700,998473
123800,998473
123900,998473
124000,998473
124100,998473
124200,998473
124300,998473
124400,998473
124500,998473
124600,998473
124700,998473
124800,998473
124900,998473
125000,998473
125100,998473
125200,998473
125300,998473
125400,998473
125500,998473
125600,998473
125700,998473
125800,998473
125900,998473
126000,998473
126100,998473
126200,998473
126300,998473
126400,998473
126500,998473
126600,998473
126700,998473
126800,998473
126900,998473
127000,998473
127100,998473
127200,998473
127300,998473
127400,998473
127500,998473
127600,998473
127700,998473
127800,998473
127900,998473
128000,998473
128100,998473
128200,998473
128300,998473
128400,998473
128500,998473
128600,998473
128700,998473
128800,998473
128900,998473
129000,998473
129100,998473
129200,998473
129300,998473
129400,998473
129500,998473
129600,998473
129700,998473
129800,998473
129900,998473
130000,998473
130100,998473
130200,998473
130300,998473
130400,998473
130500,998473
130600,998473
130700,998473
130800,998473
130900,998473
131000,998473
131100,998473
131200,998473
131300,998473
131400,998473
131500,998473
131600,998473
131700,998473
131800,998473
131900,998473
132000,998473
132100,998473
132200,998473
132300,998473
132400,998473
132500,998473
132600,998473
132700,998473
132800,998473
132900,998473
133000,998473
133100,998473
133200,998473
133300,998473
133400,998473
133500,998473
133600,998473
133700,998473
133800,998473
133900,998473
134000,998473
134100,998473
134200,998473
134300,998473
134400,998473
134500,998473
134600,998473
134700,998473
134800,998473
134900,998473
135000,998473
135100,998473
135200,998473
135300,998473
135400,998473
135500,998473
135600,998473
135700,998473
135800,998473
135900,998473
136000,998473
136100,998473
136200,998473
136300,998473
136400,998473
136500,998473
136600,998473
136700,998473
136800,998473
136900,998473
137000,998473
137100,998473
137200,998473
137300,998473
137400,998473
137500,998473
137600,998473
137700,998473
137800,998473
137900,998473
138000,998473
138100,998473
138200,998473
138300,998473
138400,998473
138500,998473
138600,998473
138700,998473
138800,998473
138900,998473
139000,998473
139100,998473
139200,998473
139300,998473
139400,998473
139500,998473
139600,998473
139700,998473
139800,998473
139900,998473
140000,998473
140100,998473
140200,998473
140300,998473
140400,998473
140500,998473
140600,998473
140700,998473
140800,998473
140900,998473
141000,998473
141100,998473
141200,998473
141300,998473
141400,998473
141500,998473
141600,998473
141700,998473
141800,998473
141900,998473
142000,998473
142100,998473
142200,998473
142300,998473
142400,998473
142500,998473
142600,998473
142700,998473
142800,998473
142900,998473
143000,998473
143100,998473
143200,998473
143300,998473
143400,998473
143500,998473
143600,998473
143700,998473
143800,998473
143900,998473
144000,998473
144100,998473
144200,998473
144300,998473
144400,998473
144500,998473
144600,998473
144700,998473
144800,998473
144900,998473
145000,998473
145100,998473
145200,998473
145300,998473
145400,998473
145500,998473
145600,998473
145700,998473
145800,998473
145900,998473
146000,998473
146100,998473
146200,998473
146300,998473
146400,998473
146500,998473
146600,998473
146700,998473
146800,998473
146900,998473
147000,998473
147100,998473
147200,998473
147300,998473
147400,998473
147500,998473
147600,998473
147700,998473
147800,998473
147900,998473
148000,998473
148100,998473
148200,998473
148300,998473
148400,998473
148500,998473
148600,998473
148700,998473
148800,998473
148900,998473
149000,998473
149100,998473
149200,998473
149300,998473
149400,998473
149500,998473
149600,998473
149700,998473
149800,998473
149900,998473
150000,998473
150100,998473
150200,998473
150300,998473
150400,998473
150500,998473
150600,998473
150700,998473
150800,998473
150900,998473
151000,998473
151100,998473
151200,998473
151300,998473
151400,998473
151500,998473
151600,998473
151700,998473
151800,998473
151900,998473
152000,998473
152100,998473
152200,998473
152300,998473
152400,998473
152500,998473
152600,998473
152700,998473
152800,998473
152900,998473
153000,998473
153100,998473
153200,998473
153300,998473
153400,998473
153500,998473
153600,998473
153700,998473
153800,998473
153900,998473
154000,998473
154100,998473
154200,998473
154300,998473
154400,998473
154500,998473
154600,998473
154700,998473
154800,998473
154900,998473
155000,998473
155100,998473
155200,998473
155300,998473
155400,998473
155500,998473
155600,998473
155700,998473
155800,998473
155900,998473
156000,998473
156100,998473
156200,998473
156300,998473
156400,998473
156500,998473
156600,998473
156700,998473
156800,998473
156900,998473
157000,998473
157100,998473
157200,998473
157300,998473
157400,998473
157500,998473
157600,998473
157700,998473
157800,998473
157900,998473
158000,998473
158100,998473
158200,998473
158300,998473
158400,998473
158500,998473
158600,998473
158700,998473
158800,998473
158900,998473
159000,998473
159100,998473
159200,998473
159300,998473
159400,998473
159500,998473
159600,998473
159700,998473
159800,998473
159900,998473
160000,998473
160100,998473
160200,998473
160300,998473
160400,998473
160500,998473
160600,998473
160700,998473
160800,998473
160900,998473
161000,998473
161100,998473
161200,998473
161300,998473
161400,998473
161500,998473
161600,998473
161700,998473
161800,998473
161900,998473
162000,998473
162100,998473
162200,998473
162300,998473
162400,998473
162500,998473
162600,998473
162700,998473
162800,998473
162900,998473
163000,998473
163100,998473
163200,998473
163300,998473
163400,998473
163500,998473
163600,998473
163700,998473
163800,998473
163900,998473
164000,998473
164100,998473
164200,998473
164300,998473
164400,998473
164500,998473
164600,998473
164700,998473
164800,998473
164900,998473
165000,998473
165100,998473
165200,998473
165300,998473
165400,998473
165500,998473
165600,998473
165700,998473
165800,998473
165900,998473
166000,998473
166100,998473
166200,998473
166300,998473
166400,998473
166500,998473
166600,998473
166700,998473
166800,998473
166900,998473
167000,998473
167100,998473
167200,998473
167300,998473
167400,998473
167500,998473
167600,998473
167700,998473
167800,998473
167900,998473
168000,998473
168100,998473
168200,998473
168300,998473
168400,998473
168500,998473
168600,998473
168700,998473
168800,998473
168900,998473
169000,998473
169100,998473
169200,998473
169300,998473
169400,998473
169500,998473
169600,998473
169700,998473
169800,998473
169900,998473
170000,998473
170100,998473
170200,998473
170300,998473
170400,998473
170500,998473
170600,998473
170700,998473
170800,998473
170900,998473
171000,998473
171100,998473
171200,998473
171300,998473
171400,998473
171500,998473
171600,998473
171700,998473
171800,998473
171900,998473
172000,998473
172100,998473
172200,998473
172300,998473
172400,998473
172500,998473
172600,998473
172700,998473
172800,998473
172900,998473
173000,998473
173100,998473
173200,998473
173300,998473
173400,998473
173500,998473
173600,998473
173700,998473
173800,998473
173900,998473
174000,998473
174100,998473
174200,998473
174300,998473
174400,998473
174500,998473
174600,998473
174700,998473
174800,998473
174900,998473
175000,998473
175100,998473
175200,998473
175300,998473
175400,998473
175500,998473
175600,998473
175700,998473
175800,998473
175900,998473
176000,998473
176100,998473
176200,998473
176300,998473
176400,998473
176500,998473
176600,998473
176700,998473
176800,998473
176900,998473
177000,998473
177100,998473
177200,998473
177300,998473
177400,998473
177500,998473
177600,998473
177700,998473
177800,998473
177900,998473
178000,998473
178100,998473
178200,998473
178300,998473
178400,998473
178500,998473
178600,998473
178700,998473
178800,998473
178900,998473
179000,998473
179100,998473
179200,998473
179300,998473
179400,998473
179500,998473
179600,998473
179700,998473
179800,998473
179900,998473
180000,998473
180100,998473
180200,998473
180300,998473
180400,998473
180500,998473
180600,998473
180700,998473
180800,998473
180900,998473
181000,998473
181100,998473
181200,998473
181300,998473
181400,998473
181500,998473
181600,998473
181700,998473
181800,998473
181900,998473
182000,998473
182100,998473
182200,998473
182300,998473
182400,998473
182500,998473
182600,998473
182700,998473
182800,998473
182900,998473
183000,998473
183100,998473
183200,998473
183300,998473
183400,998473
183500,998473
183600,998473
183700,998473
183800,998473
183900,998473
184000,998473
184100,998473
184200,998473
184300,998473
184400,998473
184500,998473
184600,998473
184700,998473
184800,998473
184900,998473
185000,998473
185100,998473
185200,998473
185300,998473
185400,998473
185500,998473
185600,998473
185700,998473
185800,998473
185900,998473
186000,998473
186100,998473
186200,998473
186300,998473
186400,998473
186500,998473
186600,998473
186700,998473
186800,998473
186900,998473
187000,998473
187100,998473
187200,998473
187300,998473
187400,998473
187500,998473
187600,998473
187700,998473
187800,998473
187900,998473
188000,998473
188100,998473
188200,998473
188300,998473
188400,998473
188500,998473
188600,998473
188700,998473
188800,998473
188900,998473
189000,998473
189100,998473
189200,998473
189300,998473
189400,998473
189500,998473
189600,998473
189700,998473
189800,998473
189900,998473
190000,998473
190100,998473
190200,998473
190300,998473
190400,998473
190500,998473
190600,998473
190700,998473
190800,998473
190900,998473
191000,998473
191100,998473
191200,998473
191300,998473
191400,998473
191500,998473
191600,998473
191700,998473
191800,998473
191900,998473
192000,998473
192100,998473
192200,998473
192300,998473
192400,998473
192500,998473
192600,998473
192700,998473
192800,998473
192900,998473
193000,998473
193100,998473
193200,998473
193300,998473
193400,998473
193500,998473
193600,998473
193700,998473
193800,998473
193900,998473
194000,998473
194100,998473
194200,998473
194300,998473
194400,998473
194500,998473
194600,998473
194700,998473
194800,998473
194900,998473
195000,998473
195100,998473
195200,998473
195300,998473
195400,998473
195500,998473
195600,998473
195700,998473
195800,998473
195900,998473
196000,998473
196100,998473
196200,998473
196300,998473
196400,998473
196500,998473
196600,998473
196700,998473
196800,998473
196900,998473
197000,998473
197100,998473
197200,998473
197300,998473
197400,998473
197500,998473
197600,998473
197700,998473
197800,998473
197900,998473
198000,998473
198100,998473
198200,998473
198300,998473
198400,998473
198500,998473
198600,998473
198700,998473
198800,998473
198900,998473
199000,998473
199100,998473
199200,998473
199300,998473
199400,998473
199500,998473
199600,998473
199700,998473
199800,998473
199900,998473
200000,998473
200100,998473
200200,998473
200300,998473
200400,998473
200500,998473
200600,998473
200700,998473
200800,998473
200900,998473
201000,998473
201100,998473
201200,998473
201300,998473
201400,998473
201500,998473
201600,998473
201700,998473
201800,998473
201900,998473
202000,998473
202100,998473
202200,998473
202300,998473
202400,998473
202500,998473
202600,998473
202700,998473
202800,998473
202900,998473
203000,998473
203100,998473
203200,998473
203300,998473
203400,998473
203500,998473
203600,998473
203700,998473
203800,998473
203900,998473
204000,998473
204100,998473
204200,998473
204300,998473
204400,998473
204500,998473
204600,998473
204700,998473
204800,998473
204900,998473
205000,998473
205100,998473
205200,998473
205300,998473
205400,998473
205500,998473
205600,998473
205700,998473
205800,998473
205900,998473
206000,998473
206100,998473
206200,998473
206300,998473
206400,998473
206500,998473
206600,998473
206700,998473
206800,998473
206900,998473
207000,998473
207100,998473
207200,998473
207300,998473
207400,998473
207500,998473
207600,998473
207700,998473
207800,998473
207900,998473
208000,998473
208100,998473
208200,998473
208300,998473
208400,998473
208500,998473
208600,998473
208700,998473
208800,998473
208900,998473
209000,998473
209100,998473
209200,998473
209300,998473
209400,998473
209500,998473
209600,998473
209700,998473
209800,998473
209900,998473
210000,998473
210100,998473
210200,998473
210300,998473
210400,998473
210500,998473
210600,998473
210700,998473
210800,998473
210900,998473
211000,998473
211100,998473
211200,998473
211300,998473
211400,998473
211500,998473
211600,998473
211700,998473
211800,998473
211900,998473
212000,998473
212100,998473
212200,998473
212300,998473
212400,998473
212500,998473
212600,998473
212700,998473
212800,998473
212900,998473
213000,998473
213100,998473
213200,998473
213300,998473
213400,998473
213500,998473
213600,998473
213700,998473
213800,998473
213900,998473
214000,998473
214100,998473
214200,998473
214300,998473
214400,998473
214500,998473
214600,998473
214700,998473
214800,998473
214900,998473
215000,998473
215100,998473
215200,998473
215300,998473
215400,998473
215500,998473
215600,998473
215700,998473
215800,998473
215900,998473
216000,998473
216100,998473
216200,998473
216300,998473
216400,998473
216500,998473
216600,998473
216700,998473
216800,998473
216900,998473
217000,998473
217100,998473
217200,998473
217300,998473
217400,998473
217500,998473
217600,998473
217700,998473
217800,998473
217900,998473
218000,998473
218100,998473
218200,998473
218300,998473
218400,998473
218500,998473
218600,998473
218700,998473
218800,998473
218900,998473
219000,998473
219100,998473
219200,998473
219300,998473
219400,998473
219500,998473
219600,998473
219700,998473
219800,998473
219900,998473
220000,998473
220100,998473
220200,998473
220300,998473
220400,998473
220500,998473
220600,998473
220700,998473
220800,998473
220900,998473
221000,998473
221100,998473
221200,998473
221300,998473
221400,998473
221500,998473
221600,998473
221700,998473
221800,998473
221900,998473
222000,998473
222100,998473
222200,998473
222300,998473
