altitude,count
86600,998551
86700,998567
86800,998538
86900,998539
87000,998545
87100,998554
87200,998538
87300,998548
87400,998547
87500,998556
87600,998567
87700,998561
87800,998569
87900,998588
88000,998562
88100,998558
88200,998570
88300,998585
88400,998571
88500,998569
88600,998558
88700,998555
88800,998564
88900,998559
89000,998568
89100,998555
89200,998539
89300,998539
89400,998531
89500,998525
89600,998531
89700,998527
89800,998522
89900,998524
90000,998515
90100,998520
90200,998523
90300,998523
90400,998508
90500,998515
90600,998520
90700,998526
90800,998522
90900,998507
91000,998514
91100,998500
91200,998496
91300,998503
91400,998496
91500,998501
91600,998501
91700,998508
91800,998514
91900,998514
92000,998509
92100,998519
92200,998529
92300,998507
92400,998510
92500,998518
92600,998496
92700,998488
92800,998483
92900,998479
93000,998472
93100,998466
93200,998467
93300,998469
93400,998469
93500,998469
93600,998474
93700,998466
93800,998467
93900,998468
94000,998469
94100,998470
94200,998471
94300,998474
94400,998478
94500,998481
94600,998485
94700,998488
94800,998481
94900,998475
95000,998476
95100,998481
95200,998483
95300,998483
95400,998485
95500,998487
95600,998489
95700,998497
95800,998490
95900,998492
96000,998484
96100,998486
96200,998488
96300,998492
96400,998493
96500,998495
96600,998485
96700,998488
96800,998481
96900,998482
97000,998482
97100,998484
97200,998487
97300,998488
97400,998491
97500,998493
97600,998486
97700,998489
97800,998491
97900,998481
98000,998481
98100,998483
98200,998485
98300,998485
98400,998488
98500,998489
98600,998491
98700,998485
98800,998488
98900,998491
99000,998495
99100,998479
99200,998480
99300,998480
99400,998480
99500,998480
99600,998484
99700,998474
99800,998475
99900,998465
100000,998465
100100,998465
100200,998468
100300,998469
100400,998469
100500,998471
100600,998473
100700,998474
100800,998474
100900,998474
101000,998477
101100,998479
101200,998483
101300,998487
101400,998470
101500,998471
101600,998472
101700,998473
101800,998475
101900,998478
102000,998469
102100,998472
102200,998473
102300,998475
102400,998476
102500,998477
102600,998477
102700,998478
102800,998483
102900,998473
103000,998473
103100,998474
103200,998478
103300,998469
103400,998470
103500,998472
103600,998465
103700,998468
103800,998469
103900,998463
104000,998463
104100,998464
104200,998466
104300,998466
104400,998467
104500,998470
104600,998470
104700,998472
104800,998463
104900,998464
105000,998465
105100,998466
105200,998466
105300,998467
105400,998467
105500,998467
105600,998467
105700,998471
105800,998462
105900,998463
106000,998463
106100,998463
106200,998464
106300,998465
106400,998466
106500,998456
106600,998456
106700,998456
106800,998456
106900,998456
107000,998456
107100,998456
107200,998456
107300,998456
107400,998456
107500,998456
107600,998456
107700,998456
107800,998456
107900,998456
108000,998457
108100,998458
108200,998458
108300,998458
108400,998458
108500,998458
108600,998458
108700,998458
108800,998458
108900,998460
109000,998460
109100,998461
109200,998461
109300,998461
109400,998461
109500,998461
109600,998461
109700,998461
109800,998462
109900,998462
110000,998462
110100,998462
110200,998462
110300,998463
110400,998463
110500,998463
110600,998464
110700,998465
110800,998465
110900,998467
111000,998468
111100,998458
111200,998458
111300,998458
111400,998458
111500,998458
111600,998458
111700,998458
111800,998458
111900,998459
112000,998459
112100,998459
112200,998459
112300,998460
112400,998460
112500,998461
112600,998461
112700,998461
112800,998461
112900,998462
113000,998463
113100,998464
113200,998465
113300,998466
113400,998466
113500,998466
113600,998467
113700,998470
113800,998471
113900,998471
114000,998472
114100,998473
114200,998476
114300,998467
114400,998468
114500,998469
114600,998469
114700,998470
114800,998471
114900,998461
115000,998461
115100,998461
115200,998461
115300,998463
115400,998464
115500,998465
115600,998465
115700,998465
115800,998465
115900,998466
116000,998467
116100,998469
116200,998469
116300,998469
116400,998470
116500,998470
116600,998471
116700,998471
116800,998472
116900,998464
117000,998466
117100,998466
117200,998467
117300,998457
117400,998457
117500,998457
117600,998457
117700,998457
117800,998457
117900,998457
118000,998457
118100,998457
118200,998457
118300,998457
118400,998457
118500,998457
118600,998457
118700,998457
118800,998457
118900,998457
119000,998457
119100,998457
119200,998457
119300,998457
119400,998457
119500,998457
119600,998457
119700,998457
119800,998457
119900,998457
120000,998457
120100,998457
120200,998457
120300,998457
120400,998457
120500,998457
120600,998457
120700,998457
120800,998457
120900,998457
121000,998457
121100,998457
121200,998457
121300,998457
121400,998457
121500,998457
121600,998457
121700,998457
121800,998457
121900,998457
122000,998457
122100,998457
122200,998457
122300,998457
122400,998457
122500,998457
122600,998457
122700,998457
122800,998457
122900,998457
123000,998457
123100,998457
123200,998457
123300,998457
123400,998457
123500,998457
123600,998457
123700,998457
123800,998457
123900,998457
124000,998457
124100,998457
124200,998457
124300,998457
124400,998457
124500,998457
124600,998457
124700,998457
124800,998457
124900,998457
125000,998457
125100,998457
125200,998457
125300,998457
125400,998457
125500,998457
125600,998457
125700,998457
125800,998457
125900,998457
126000,998457
126100,998457
126200,998457
126300,998457
126400,998457
126500,998457
126600,998457
126700,998457
126800,998457
126900,998457
127000,998457
127100,998457
127200,998457
127300,998457
127400,998457
127500,998457
127600,998457
127700,998457
127800,998457
127900,998457
128000,998457
128100,998457
128200,998457
128300,998457
128400,998457
128500,998457
128600,998457
128700,998457
128800,998457
128900,998457
129000,998457
129100,998457
129200,998457
129300,998457
129400,998457
129500,998457
129600,998457
129700,998457
129800,998457
129900,998457
130000,998457
130100,998457
130200,998457
130300,998457
130400,998457
130500,998457
130600,998457
130700,998457
130800,998457
130900,998457
131000,998457
131100,998457
131200,998457
131300,998457
131400,998457
131500,998457
131600,998457
131700,998457
131800,998457
131900,998457
132000,998457
132100,998457
132200,998457
132300,998457
132400,998457
132500,998457
132600,998457
132700,998457
132800,998457
132900,998457
133000,998457
133100,998457
133200,998457
133300,998457
133400,998457
133500,998457
133600,998457
133700,998457
133800,998457
133900,998457
134000,998457
134100,998457
134200,998457
134300,998457
134400,998457
134500,998457
134600,998457
134700,998457
134800,998457
134900,998457
135000,998457
135100,998457
135200,998457
135300,998457
135400,998457
135500,998457
135600,998457
135700,998457
135800,998457
135900,998457
136000,998457
136100,998457
136200,998457
136300,998457
136400,998457
136500,998457
136600,998457
136700,998457
136800,998457
136900,998457
137000,998457
137100,998457
137200,998457
137300,998457
137400,998457
137500,998457
137600,998457
137700,998457
137800,998457
137900,998457
138000,998457
138100,998457
138200,998457
138300,998457
138400,998457
138500,998457
138600,998457
138700,998457
138800,998457
138900,998457
139000,998457
139100,998457
139200,998457
139300,998457
139400,998457
139500,998457
139600,998457
139700,998457
139800,998457
139900,998457
140000,998457
140100,998457
140200,998457
140300,998457
140400,998457
140500,998457
140600,998457
140700,998457
140800,998457
140900,998457
141000,998457
141100,998457
141200,998457
141300,998457
141400,998457
141500,998457
141600,998457
141700,998457
141800,998457
141900,998457
142000,998457
142100,998457
142200,998457
142300,998457
142400,998457
142500,998457
142600,998457
142700,998457
142800,998457
142900,998457
143000,998457
143100,998457
143200,998457
143300,998457
143400,998457
143500,998457
143600,998457
143700,998457
143800,998457
143900,998457
144000,998457
144100,998457
144200,998457
144300,998457
144400,998457
144500,998457
144600,998457
144700,998457
144800,998457
144900,998457
145000,998457
145100,998457
145200,998457
145300,998457
145400,998457
145500,998457
145600,998457
145700,998457
145800,998457
145900,998457
146000,998457
146100,998457
146200,998457
146300,998457
146400,998457
146500,998457
146600,998457
146700,998457
146800,998457
146900,998457
147000,998457
147100,998457
147200,998457
147300,998457
147400,998457
147500,998457
147600,998457
147700,998457
147800,998457
147900,998457
148000,998457
148100,998457
148200,998457
148300,998457
148400,998457
148500,998457
148600,998457
148700,998457
148800,998457
148900,998457
149000,998457
149100,998457
149200,998457
149300,998457
149400,998457
149500,998457
149600,998457
149700,998457
149800,998457
149900,998457
150000,998457
150100,998457
150200,998457
150300,998457
150400,998457
150500,998457
150600,998457
150700,998457
150800,998457
150900,998457
151000,998457
151100,998457
151200,998457
151300,998457
151400,998457
151500,998457
151600,998457
151700,998457
151800,998457
151900,998457
152000,998457
152100,998457
152200,998457
152300,998457
152400,998457
152500,998457
152600,998457
152700,998457
152800,998457
152900,998457
153000,998457
153100,998457
153200,998457
153300,998457
153400,998457
153500,998457
153600,998457
153700,998457
153800,998457
153900,998457
154000,998457
154100,998457
154200,998457
154300,998457
154400,998457
154500,998457
154600,998457
154700,998457
154800,998457
154900,998457
155000,998457
155100,998457
155200,998457
155300,998457
155400,998457
155500,998457
155600,998457
155700,998457
155800,998457
155900,998457
156000,998457
156100,998457
156200,998457
156300,998457
156400,998457
156500,998457
156600,998457
156700,998457
156800,998457
156900,998457
157000,998457
157100,998457
157200,998457
157300,998457
157400,998457
157500,998457
157600,998457
157700,998457
157800,998457
157900,998457
158000,998457
158100,998457
158200,998457
158300,998457
158400,998457
158500,998457
158600,998457
158700,998457
158800,998457
158900,998457
159000,998457
159100,998457
159200,998457
159300,998457
159400,998457
159500,998457
159600,998457
159700,998457
159800,998457
159900,998457
160000,998457
160100,998457
160200,998457
160300,998457
160400,998457
160500,998457
160600,998457
160700,998457
160800,998457
160900,998457
161000,998457
161100,998457
161200,998457
161300,998457
161400,998457
161500,998457
161600,998457
161700,998457
161800,998457
161900,998457
162000,998457
162100,998457
162200,998457
162300,998457
162400,998457
162500,998457
162600,998457
162700,998457
162800,998457
162900,998457
163000,998457
163100,998457
163200,998457
163300,998457
163400,998457
163500,998457
163600,998457
163700,998457
